NIE,est_nomb_sexo,opcion_nombre,gra_nombre,sede_codigo,sede_nombre,sede_nomb_depto,sede_nomb_mun,sede_sector,sede_zona,realista,cientifico,artistico,social,emprendedor,oficina,LUGAR1,LUGAR2,LUGAR3,LUGAR4,LUGAR5,LUGAR6,codigo_ocupacional,Grupo_Ocupacional_1,Grupo_Ocupacional_2,Grupo_Ocupacional_3,Grupo_Ocupacional_4,secc_codigo
4603047,Mujer,---,SEGUNDO AÑO,88035,"COMPLEJO EDUCATIVO CATÓLICO ""MONSEÑOR OSCAR ARNULFO ROMERO""",LA LIBERTAD,ZARAGOZA,CED_PRI,Urbana,15,22,26,32,33,30,Emprendedor,Social,Oficina,Artístico,Científico,Realista,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
20056664,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,26,26,25,26,26,26,Realista,Científico,Social,Emprendedor,Oficina,Artístico,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,B
20118709,Hombre,MANTENIMIENTO AUTOMOTRIZ,SEGUNDO AÑO,11543,INSTITUTO  NACIONAL TECNICO INDUSTRIAL,SAN SALVADOR,SAN SALVADOR,CED_OFI,Urbana,9,10,17,17,21,14,Emprendedor,Artístico,Social,Oficina,Científico,Realista,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,G
20118754,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,8,7,5,10,7,13,Oficina,Social,Realista,Científico,Emprendedor,Artístico,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,E
5875562,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,25,16,12,7,12,11,Realista,Científico,Artístico,Emprendedor,Oficina,Social,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,C
4957475,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,10,10,19,10,21,13,Emprendedor,Artístico,Oficina,Realista,Científico,Social,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,D
6408081,Mujer,---,SEGUNDO AÑO,13059,"COMPLEJO EDUCATIVO  ""CANTÓN EL PAPALÓN""",SAN MIGUEL,SAN MIGUEL,CED_OFI,Rural,15,15,14,21,20,11,Social,Emprendedor,Realista,Científico,Artístico,Oficina,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
20009822,Hombre,ATENCIÓN PRIMARIA EN SALUD,SEGUNDO AÑO,20566,ESCUELA TECNICA PARA LA SALUD MARIA TERESA LANG,SAN SALVADOR,SAN SALVADOR,CED_PRI,Urbana,13,11,10,11,10,16,Oficina,Realista,Científico,Social,Artístico,Emprendedor,Oficina-Realista,"Soporte administrativo, trabajo de oficina",Oficio ,Cuerpos de Seguridad y servicios de protección,Transporte,D
19753177,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,20,8,23,12,13,13,Artístico,Realista,Emprendedor,Oficina,Social,Científico,Artístico-Realista,Artísticos,"Agropecuarios, pesca y mineria",Oficio ,Educación Fisica y Deporte,C
19818594,Mujer,---,SEGUNDO AÑO,88031,"CENTRO ESCOLAR CATOLICO ""ALBERTO MASFERRER""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,5,13,12,13,11,12,Científico,Social,Artístico,Oficina,Emprendedor,Realista,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,F
10281122,Mujer,---,SEGUNDO AÑO,88031,"CENTRO ESCOLAR CATOLICO ""ALBERTO MASFERRER""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,12,17,13,23,16,14,Social,Científico,Emprendedor,Oficina,Artístico,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,G
20159539,Mujer,---,SEGUNDO AÑO,11133,"CENTRO ESCOLAR ""DANIEL HERNANDEZ""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,7,8,12,13,11,10,Social,Artístico,Emprendedor,Oficina,Científico,Realista,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
6688387,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,23,22,31,35,28,25,Social,Artístico,Emprendedor,Oficina,Realista,Científico,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
4702763,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,17,16,18,31,21,14,Social,Emprendedor,Artístico,Realista,Científico,Oficina,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
20107295,Mujer,---,SEGUNDO AÑO,11133,"CENTRO ESCOLAR ""DANIEL HERNANDEZ""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,24,13,15,26,23,24,Social,Realista,Oficina,Emprendedor,Artístico,Científico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
19699890,Mujer,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,7,23,8,26,23,16,Social,Científico,Emprendedor,Oficina,Artístico,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,B
20258536,Mujer,---,SEGUNDO AÑO,88031,"CENTRO ESCOLAR CATOLICO ""ALBERTO MASFERRER""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,14,12,18,18,19,13,Emprendedor,Artístico,Social,Realista,Oficina,Científico,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,F
2686699,Mujer,---,SEGUNDO AÑO,88031,"CENTRO ESCOLAR CATOLICO ""ALBERTO MASFERRER""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,16,18,26,22,20,21,Artístico,Social,Oficina,Emprendedor,Científico,Realista,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,G
20258547,Mujer,---,SEGUNDO AÑO,11133,"CENTRO ESCOLAR ""DANIEL HERNANDEZ""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,18,19,18,21,23,20,Emprendedor,Social,Oficina,Científico,Realista,Artístico,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,C
3665789,Mujer,---,SEGUNDO AÑO,20226,COLEGIO HISPANOAMERICA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,13,8,15,22,20,21,Social,Oficina,Emprendedor,Artístico,Realista,Científico,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,B
20074953,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,7,17,11,15,15,21,Oficina,Científico,Social,Emprendedor,Artístico,Realista,Oficina-Científico,"Soporte administrativo, trabajo de oficina",Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Comercial,B
20107341,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,88031,"CENTRO ESCOLAR CATOLICO ""ALBERTO MASFERRER""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,13,12,13,22,13,17,Social,Oficina,Realista,Artístico,Emprendedor,Científico,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
4958341,Mujer,---,SEGUNDO AÑO,88031,"CENTRO ESCOLAR CATOLICO ""ALBERTO MASFERRER""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,5,26,5,6,10,19,Científico,Oficina,Emprendedor,Social,Realista,Artístico,Científico-Oficina,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,"Soporte administrativo, trabajo de oficina",Humanidades y Ciencias Sociales,G
10195277,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,8,5,17,20,18,19,Social,Oficina,Emprendedor,Artístico,Realista,Científico,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,B
20067304,Mujer,DISEÑO GRÁFICO,SEGUNDO AÑO,11303,INSTITUTO NACIONAL DE ZARAGOZA,LA LIBERTAD,ZARAGOZA,CED_OFI,Urbana,13,20,21,21,15,17,Artístico,Social,Científico,Oficina,Emprendedor,Realista,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,A
20258490,Mujer,ATENCIÓN PRIMARIA EN SALUD,SEGUNDO AÑO,20250,ESCUELA EN COMERCIO Y ADMINISTRACION,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,7,7,7,22,10,10,Social,Emprendedor,Oficina,Realista,Científico,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
10195213,Mujer,ATENCIÓN PRIMARIA EN SALUD,SEGUNDO AÑO,20250,ESCUELA EN COMERCIO Y ADMINISTRACION,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,11,22,22,23,23,16,Social,Emprendedor,Científico,Artístico,Oficina,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
3851562,Mujer,---,SEGUNDO AÑO,11133,"CENTRO ESCOLAR ""DANIEL HERNANDEZ""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,11,9,8,24,20,20,Social,Emprendedor,Oficina,Realista,Científico,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
10219886,Mujer,---,SEGUNDO AÑO,11133,"CENTRO ESCOLAR ""DANIEL HERNANDEZ""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,21,15,23,23,20,16,Artístico,Social,Realista,Emprendedor,Oficina,Científico,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,C
19781633,Mujer,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,11138,"COMPLEJO EDUCATIVO ""JOSE MARTI""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,11,21,17,24,22,25,Oficina,Social,Emprendedor,Científico,Artístico,Realista,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
20273475,Mujer,---,SEGUNDO AÑO,11138,"COMPLEJO EDUCATIVO ""JOSE MARTI""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,12,15,13,21,14,13,Social,Científico,Emprendedor,Artístico,Oficina,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
10318367,Mujer,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,11138,"COMPLEJO EDUCATIVO ""JOSE MARTI""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,17,23,13,19,25,21,Emprendedor,Científico,Oficina,Social,Realista,Artístico,Emprendedor-Científico,Comercial,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,---,A
10236969,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,17,12,25,16,15,19,Artístico,Oficina,Realista,Social,Emprendedor,Científico,Artístico-Oficina,Artísticos,"Soporte administrativo, trabajo de oficina",Educación y Cultura,---,A
10164412,Mujer,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,11,17,14,15,15,13,Científico,Social,Emprendedor,Artístico,Oficina,Realista,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,B
10164413,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,11,14,13,13,9,11,Científico,Artístico,Social,Realista,Oficina,Emprendedor,Científico-Artístico,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Artísticos,Ciencia de Salud,B
20273462,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,8,6,9,10,11,16,Oficina,Emprendedor,Social,Artístico,Realista,Científico,Oficina-Emprendedor,"Soporte administrativo, trabajo de oficina",Comercial,Servicios Sociales,Educación y Cultura,A
20107290,Hombre,---,SEGUNDO AÑO,11133,"CENTRO ESCOLAR ""DANIEL HERNANDEZ""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,17,9,15,15,16,19,Oficina,Realista,Emprendedor,Artístico,Social,Científico,Oficina-Realista,"Soporte administrativo, trabajo de oficina",Oficio ,Cuerpos de Seguridad y servicios de protección,Transporte,A
10164491,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,27,26,20,23,23,20,Realista,Científico,Social,Emprendedor,Artístico,Oficina,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,D
10164417,Hombre,---,SEGUNDO AÑO,88031,"CENTRO ESCOLAR CATOLICO ""ALBERTO MASFERRER""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,8,25,15,13,16,12,Científico,Emprendedor,Artístico,Social,Oficina,Realista,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,G
10164419,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,25,16,26,19,17,17,Artístico,Realista,Social,Emprendedor,Oficina,Científico,Artístico-Realista,Artísticos,"Agropecuarios, pesca y mineria",Oficio ,Educación Fisica y Deporte,A
20081573,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,14,7,13,21,14,11,Social,Realista,Emprendedor,Artístico,Oficina,Científico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
4768110,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,26,28,27,27,28,28,Científico,Emprendedor,Oficina,Artístico,Social,Realista,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,B
10164420,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,10,10,22,17,14,12,Artístico,Social,Emprendedor,Oficina,Realista,Científico,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,A
20389750,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,30,26,23,31,27,25,Social,Realista,Emprendedor,Científico,Oficina,Artístico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
20081617,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,15,15,11,10,15,14,Realista,Científico,Emprendedor,Oficina,Artístico,Social,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,A
10164423,Hombre,MECÁNICA INDUSTRIAL,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,15,10,8,13,10,8,Realista,Social,Científico,Emprendedor,Artístico,Oficina,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
2362697,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,17,21,22,19,24,20,Emprendedor,Artístico,Científico,Oficina,Social,Realista,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,C
2693750,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,9,14,11,15,13,12,Social,Científico,Emprendedor,Oficina,Artístico,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,C
2693748,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,26,26,26,26,26,26,Realista,Científico,Artístico,Social,Emprendedor,Oficina,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,B
2693761,Hombre,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,25,29,20,30,29,19,Social,Científico,Emprendedor,Realista,Artístico,Oficina,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,B
10202752,Mujer,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,10,6,13,17,14,13,Social,Emprendedor,Artístico,Oficina,Realista,Científico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,C
10202750,Hombre,---,SEGUNDO AÑO,11117,"INSTITUTO NACIONAL ""JOSÉ DAMIÁN VILLACORTA""",LA LIBERTAD,SANTA TECLA,CED_OFI,Urbana,5,10,5,10,9,8,Científico,Social,Emprendedor,Oficina,Realista,Artístico,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,C
10202779,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,20250,ESCUELA EN COMERCIO Y ADMINISTRACION,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,16,13,24,18,15,16,Artístico,Social,Realista,Oficina,Emprendedor,Científico,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,A
10243034,Hombre,---,SEGUNDO AÑO,11152,"COLEGIO ""EL ESPÍRITU SANTO CIUDAD MERLIOT""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,21,15,17,14,22,17,Emprendedor,Realista,Artístico,Oficina,Científico,Social,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
10243033,Hombre,---,SEGUNDO AÑO,11152,"COLEGIO ""EL ESPÍRITU SANTO CIUDAD MERLIOT""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,17,15,19,13,21,19,Emprendedor,Artístico,Oficina,Realista,Científico,Social,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,A
19897632,Hombre,---,SEGUNDO AÑO,11152,"COLEGIO ""EL ESPÍRITU SANTO CIUDAD MERLIOT""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,9,14,23,14,25,18,Emprendedor,Artístico,Oficina,Científico,Social,Realista,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,A
5364015,Mujer,---,SEGUNDO AÑO,20226,COLEGIO HISPANOAMERICA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,5,21,14,14,16,9,Científico,Emprendedor,Artístico,Social,Oficina,Realista,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,B
19815660,Mujer,ARQUITECTURA,SEGUNDO AÑO,20675,INSTITUTO EMILIANI,SAN SALVADOR,SAN SALVADOR,CED_PRI,Urbana,24,21,22,30,29,24,Social,Emprendedor,Realista,Oficina,Artístico,Científico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
4300437,Hombre,---,SEGUNDO AÑO,11152,"COLEGIO ""EL ESPÍRITU SANTO CIUDAD MERLIOT""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,6,4,13,3,7,14,Oficina,Artístico,Emprendedor,Realista,Científico,Social,Oficina-Artístico,"Soporte administrativo, trabajo de oficina",Artísticos,Humanidades y Ciencias Sociales,---,A
6050654,Hombre,DESARROLLO DE SOFTWARE,SEGUNDO AÑO,12793,INSTITUTO NACIONAL DE CIUDAD BARRIOS,SAN MIGUEL,CIUDAD BARRIOS,CED_OFI,Urbana,15,14,10,20,23,8,Emprendedor,Social,Realista,Científico,Artístico,Oficina,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
19866538,Hombre,---,SEGUNDO AÑO,20226,COLEGIO HISPANOAMERICA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,13,14,20,14,15,13,Artístico,Emprendedor,Científico,Social,Realista,Oficina,Artístico-Emprendedor,Artísticos,Comercial,Servicios Sociales,Humanidades y Ciencias Sociales,B
6727804,Hombre,---,SEGUNDO AÑO,20157,COLEGIO SAN FRANCISCO,LA LIBERTAD,ANTIGUO CUSCATLAN,CED_PRI,Urbana,20,28,26,29,25,21,Social,Científico,Artístico,Emprendedor,Oficina,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
20155856,Hombre,---,SEGUNDO AÑO,20226,COLEGIO HISPANOAMERICA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,24,6,21,12,18,9,Realista,Artístico,Emprendedor,Social,Oficina,Científico,Realista-Artístico,"Agropecuarios, pesca y mineria",Artísticos,Oficio ,Educación Fisica y Deporte,B
10692443,Mujer,---,SEGUNDO AÑO,21430,COLEGIO AMERICANO DE EL SALVADOR,LA LIBERTAD,ANTIGUO CUSCATLAN,CED_PRI,Urbana,9,8,15,11,22,9,Emprendedor,Artístico,Social,Realista,Oficina,Científico,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,A
4030241,Hombre,---,SEGUNDO AÑO,88029,"ESCUELA SALESIANA ""MARIA MAZZARELLO""",LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,16,15,26,17,25,13,Artístico,Emprendedor,Social,Realista,Científico,Oficina,Artístico-Emprendedor,Artísticos,Comercial,Servicios Sociales,Humanidades y Ciencias Sociales,A
19779902,Mujer,---,SEGUNDO AÑO,20200,INSTITUTO BETHANIA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,15,23,14,28,23,23,Social,Científico,Emprendedor,Oficina,Realista,Artístico,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
20067450,Mujer,---,SEGUNDO AÑO,20200,INSTITUTO BETHANIA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,4,12,14,16,11,12,Social,Artístico,Científico,Oficina,Emprendedor,Realista,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
19779887,Mujer,---,SEGUNDO AÑO,20200,INSTITUTO BETHANIA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,6,11,14,18,26,18,Emprendedor,Social,Oficina,Artístico,Científico,Realista,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
3220094,Mujer,---,SEGUNDO AÑO,20200,INSTITUTO BETHANIA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,30,23,26,28,29,27,Realista,Emprendedor,Social,Oficina,Artístico,Científico,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
19779883,Mujer,---,SEGUNDO AÑO,20200,INSTITUTO BETHANIA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,6,10,14,13,31,23,Emprendedor,Oficina,Artístico,Social,Científico,Realista,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,B
3852222,Hombre,---,SEGUNDO AÑO,20200,INSTITUTO BETHANIA,LA LIBERTAD,SANTA TECLA,CED_PRI,Urbana,20,30,15,29,19,12,Científico,Social,Realista,Emprendedor,Artístico,Oficina,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,A
